,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
798,GarthNorris,"Just sharing my personal views on sports, politics, life and the world.",,1019,586,28094,0,@BreakenridgeYEG As long as they require vaccination for fans to enter they are fine,[]
799,pattiann119,From Buffalo & Clarence New York!!!! #Resist #ISupportBiden #WomensRights #VoteBlueIn2022 #JusticeForAll #KeepFighting!,"Westfield, NY",1123,1257,22168,63,"Why is proof of vaccination not required for air travel? I have to take off my shoes and belt, but can carry on a deadly virus? It’s time!!",[]
800,KayaON959,"On the Street. On the Air.

2020 Station Of The Year. WhatsApp: 0636880959
Studio: 0860000959",95.9  & DSTV Ch 861,994,691282,65502,0,These PSL players have gotten vaccinated as men continue to head to vaccination sites at a snail's pace. https://t.co/ik7E6xMbfB,[]
801,QuantumMinds77,🌐 CyberCrime Analyst @INTERPOL - Global Investigative Intelligence & Secure Network., Ca🇨🇦 Bosnie-Herzégovine🇧🇦,424,106,1529,1340,"In exclusive interview w/ The Defender, 16-year-old Sarah Green + her mother describe Sarah’s neurological symptoms following vaccination with Pfizer + how docs wouldn’t acknowledge vaccine might be to blame.

SIGN UP #TheDefender: https://t.co/zL66Edfiw5

https://t.co/kv33qvBM9T",[]
802,CardioKiwi,"Kiwi cardiologist, Boston ties. Very serious about Medicine, other things not so much. Science/nature geek. Above all else a loyal friend.","With 30M sheep, 201 kākāpō",257,258,17445,0,"Vaccination figures for the last 24 hours - 62,780 first dose, 39,775 second dose. Wow!! I don't think we have ever broken 100,000 in 24 hours before!",[]
803,fonzfranc,"shut up, I’m manifesting (F²) | full time cutie @vice | views are my own — $PayFonzy 🇹🇹🇻🇪🏳️‍🌈","Brooklyn, NY",930,17940,344348,4,Bella Hadid reveals vaccination status after skipping Met Gala 2021 https://t.co/l5Ie2AR3Gi https://t.co/41CoZ4kAf8,[]
804,simon_pound,partner @PreviouslyCo / co-founder @ingridstarnes / host Business is Boring podcast @TheSpinoffTV: https://t.co/SMfbVDRJOP / pop up in all kinds of places 🚀 🎉,"Auckland, New Zealand",3098,5085,11060,0,@bjjanssen @publicaddress True! We will push the booking out and then see how long we can hold our nerve - if we can’t the drive through centres are maybe an option for immediate vaccination,[]
805,Moshoodtaiwo2,Am simple and gentle,Nigeria,744,175,11232,10,"Get the vaccine today. It is SAFE.
Visit https://t.co/wMarnKGih4 to register today https://t.co/mkRdi1bfRM",[]
806,sweetalaskangal,Living in reality,"Ketchikan, AK",1536,413,6041,6,"@RepThomasMassie Also worth nothing that that proof of antibodies from testing would be a better indication of immunity than proof of vaccination, yet that's not acceptable.

How can someone make a case that it is about safety that way?",[]
807,haddmad,"politically left, then take another left","Texas, USA",651,373,21650,3188,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
808,Wolfman_Fallguy,,"Colorado Springs, CO",163,4,68,0,"PART 3 @JoeBiden 
However...If I am adequetly compensated for my pain and suffering,so that I may give my kids the life they deserve,then I will directly upload a video of me going and getting the vaccine.Thats my price.$125,000=Public Vaccination.
$0=guaranteed carrier for life.",[]
809,stmcgarret,"Ex RC saved by grace thru faith; awake not woke, stranger & pilgrim w/ citizenship in heaven. Repent & believe on Jesus for time is short.  Trump WON'T save U",,379,152,7005,9,"Did you know there’s no clear evidence that #flu vaccination of healthcare workers benefits patients?

https://t.co/e9hSB73tVE

Amazon donates to PIC when you shop: https://t.co/Irk4PDEeGV
Or donate here:  https://t.co/i8WWkOjY7c

#Physicians4InformedConsent #Vaccines https://t.co/dYvtKLkCwh",['flu']
810,Dramma112,,,877,119,47258,3188,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
811,redboybroken,,,79,599,580871,2,"What is the going rate for a religious vaccination exemption these days? Also, does he have a religious fee schedule for other exemptions as well, like pride, greed, envy…etc.? But mostly for sloth and gluttony. #AskingForAFriend https://t.co/JoHXgghIL4",[]
812,ImmunoFever,"Immunologist captivated by host/pathogen, #Lyme, #COVID, and planetary health. Mom of 2. Instructor @StanfordMed, Vi. Scientist @MITdeptofBE, PhD from @YaleIBIO",Stanford University,6520,7329,23841,19,"From the beginning of COVID-19 vaccines to Sept 4 - there have been 25 fully vaccinated individuals in ICU, with only 1 under the age of 50. 

In the last two months (when most fully vaxxed) - there have been nearly 300 ICU admissions alone.

https://t.co/8zNEul7kbc",[]
813,NathanaelB,Lead designer @acidlabs ⋄ Dad of Ms5 ⋄ Photography ⋄ Outdoors ⛰ ⋄ Woodwork &  resin ⋄ Knives ⋄ He/him ⋄ Cult survivor ⋄ Coarc of Aorta 🫀 ⋄ Ngunnawal land,"Canberra, Australia",5350,4950,124954,0,"Don't freak out about vaccinated people dying of COVID. It's always been the same for flu vaccination.

It's never been expected to stop people dying.

We just want to make the human population a desert for the virus in which it won't thrive. https://t.co/iHTBuGmJwH",[]
814,kpzbo,EXO / OT9 / fanaccount DONT FIGHT THE FEELING,21 she/her ,784,278,14166,0,"Oh sehun promoting vaccination :’) thank you 🥺 
Get your vaccine when you can y’all",[]
815,freethinkfacts,"freethinker, facts matter, politics
VoteBlue2020",,5000,4297,148591,158,"Where CA goes…other states follow. 

L.A. County plans to require COVID vaccine proof at indoor bars, nightclubs and more https://t.co/OcPJKBj2Uz",[]
816,cskap,"Retired Command Master Chief  #Resist, #TaxtheChurch","Vestal, NY",4309,2762,25579,0,"@johnpavlovitz You can demand answers
This might be the new patient rights issue.
Instead of demanding the vaccination status, reverse it and make a positive statement that you don't concent to being treated by unvaccinated providers",[]
817,grammajac320,"TRUMP MUST GO
Go Vikings!
Riden With Biden 2020🇺🇲🇺🇲🇺🇲",Minnesota,4911,3976,4128,3188,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
818,IiiKnooz,"History is rhyming, but there are few who know it well enough to stand athwart it and yell inaccurate pronouns. Be the friction!",Eastern Kentucky up a holler,665,122,3468,0,"@AvocadoBlack2 @ChamorritaMaraj You just haven't seen what the media is hiding from you. 

https://t.co/UtKNZ8X39Z",[]
819,MsMasonsObserv,Artsy. Feminist. Cynic.,,23,0,3,0,@chelseahandler Hot dog! Can't wait to see you in Madison this December - I'll bring my vaccination and my horniness (and keep it to myself),[]
820,GarthDerby,60-something retired single snowbird flocking about with my fine-feathered Amazonian friend Lucky - birds of a feather. #LGBTQI. #TheResistance,AZ via CA,8177,7596,65879,0,My second cousin’s friend’s housekeeper’s hairdresser’s tennis partner couldn’t whack his balls for at least a day after his Covid vaccination.  What a racket that caused. https://t.co/vDwqYTUjO7,[]
821,NickDM,"Mentor. Passionate about Tech, Rugby and Life. Friend. Father of 2 amazing girls, married to a wonderful woman. All mistakes are my own.","Sydney, Australia",471,470,6031,1,@NSWHealth Why not set up a pop up Vaccination clinic at Hordern Pavillion for next 2 weekends? Plenty of parking at EQ and Moore Park  plus Light Rail access.,[]
822,ImIreneC,"Be who you are, say what you feel. Because those that mind don't matter and those that matter don't mind. Dr. Suess.",Midwest,238,70,3353,3188,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
823,mhiatt11,,,384,101,67808,3188,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
824,OtherSociology,"Applied sociologist. Peruvian-Australian on Gadigal land. #Latins #Intersectionality, equity & diversity. Founder @sociologyatwork","Sydney, New South Wales",2053,10982,63346,0,"Q: tell us more about the outbreak in social housing Redfern
Minister for Health: ""what we're seeing is the virus is identifying and moving in on the socially disadvantaged and the Indigenous communities."" Says residents have low vaccination 

(*Let's unpack the language here...)",[]
825,fairlore,"Restarting Life.  Follow me on my journey as I start life over at 50!  Food, investing, the stars and productivity.  OH and IMPEACH TRUMP",Colorado,357,54,1111,129,"If you’re a Democrat who supports the Buffalo Bills’ decision to require that all fans to show proof of vaccination in order to enter their stadium — and are looking for the latest breaking news, please RT and follow this account to be immediately notified when we tweet.",[]
826,BradFincher3,,"Friday Harbor, WA",1488,77,4886,3188,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
827,MichaelBrazee3,Engineer,"Fairport, NY",432,523,5495,129,"If you’re a Democrat who supports the Buffalo Bills’ decision to require that all fans to show proof of vaccination in order to enter their stadium — and are looking for the latest breaking news, please RT and follow this account to be immediately notified when we tweet.",[]
828,UserID_is_Taken,,,13,5,102,3188,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
829,ultseul,always remember that all 5 of us also believe in you | fan account | part-time update tweeter | ENG/한🆗. 레즈럽 🏳️‍🌈🇰🇷 | backup @uItseul,레드벨벳은 5명이니까 • she / they 🆗,204,25478,40499,124,Vaccination anthem  https://t.co/f022r1GQDm,[]
830,thecovidsite,News about COVID-19,Estados Unidos,1472,3338,153571,0,"You can get your #CovidVaccine at North Library’s walk-in Pfizer vaccination clinic. Open Sat 11 Sept at 9.30am – 6.25pm.

No booking needed. Everyone aged 16+ can get a jab. Second doses given 8 weeks after the 1st.  (@NCLCCGIslington) https://t.co/YBKOXEt5IV",['CovidVaccine']
831,JFFRYNM5,#WholeLottaMoneyREMIX OUT NOW @BIABIA 🎀🦄✨#BarBIA,,643,805,7353,54,"@APFactCheck I am in radiology. We have done ultrasounds on swollen testicles after vaccination. It does not happen to everyone but it happens.  We are also seeing more patients come in with an enlarged heart, spleen, and/or liver after vaccination.",[]
832,WADeptHealth,"Check COVID-19 information online at https://t.co/0TUpMykARd. Get vaccinated, wash your hands, stay home when you are sick and get tested.","Olympia, WA",760,54914,15637,4,"Free COVID-19 vaccination clinic at Matreshka Deli. Sept. 16, 3:30 – 6:30 p.m.

This clinic is open to the community for people ages 12 and up. Each person who gets the vaccine will also receive a $75 Matreshka gift card! https://t.co/XpbgnELfVJ https://t.co/R5QLsqHS5Y",[]
833,Dancnlizard,"geriatrician, family medicine trained, gamer, outdoor enthusiast, wife to an ER doc, mother, music lover and jack of all trades, she/her",Michigan  New Zealand,975,539,12089,6,"Complicated but useful table. Vaccination rates of Māori and Pacifica comparative to non-Māori and Pacifica by age group. Over 1 means people are getting vaccinated MORE than average rate. Older Māori population are going awesome, and Pacific people are doing amazingly 1/2 https://t.co/T8HwLrQjNO",[]
834,jchaskell2,Data scientist. Political scientist. Pennsylvanian at heart. 👩‍💻🗳️🥖🐈🧗 she/her,"Sunnyvale, CA",476,304,6771,38,"At the end of the day, a significant number of people who haven't gotten vaccinated couldn't care less about what anyone is saying about vaccination, they just don't see the need to do it until they have to https://t.co/hxV7Kosute",[]
835,e_yacht,Go Supes!? Men moet de dag niet prijzen voor het avond is.,World,1877,387,157278,10,@Rschooley Best way to weed out bad cops to date: vaccination mandates.,[]
836,LoveLinWood1,,,22,2,108,8,"""It’s possible to be carrying the virus long after the initial infection-and even after vaccination. After 10-days and no symptoms, the patient is not considered contagious even if we get a positive...""
- Head of Univ of Illinois' #COVID19 Testing (doing K-12) on ""FALSE Positive"" https://t.co/SB9alvODh4",[]
837,allfathermatt,"when it comes to losing, i’m the strongest",he/him,282,332,18234,52,"PROOF OF VACCINE: Los Angeles County is planning on issuing a new health officer order later this week that will require proof of vaccination for indoor bars, wineries, breweries, nightclubs and lounges. #breaking DETAILS: https://t.co/1zqp4hvuvX https://t.co/0dYUI0fW1U",[]
838,sowrey,"Father, geek, amateur photographer, attempted author. Experienced technology professional. My big mouth speaks only for me.","Calgary, Canada",175,537,37598,74,"""Restriction exemption program"" is to vaccination passport what ""Canadian semiaquatic rodent posterior doughnuts"" is to Beavertails",[]
839,chris14569254,,,179,4,37,36,"“The recall took place in California last night. #GavinNewsom won. Less than 24 hours later, LA County announced a new health order that requires proof of vaccination for bars, nightclubs and #Dodgers, #Rams, #Chargers games.” - @ClayTravis https://t.co/Bdvh0hvjk8",['GavinNewsom']
